'id','visitor_id','shop_id','zone_id','timestamp','current_location'
3301,99,2,1,'2024-08-06 15:06:37.410150','POINT (55.278882950450644 25.19874171960254)'
3302,99,11,4,'2024-08-06 15:09:37.378353','POINT (55.279665441181194 25.197247039889167)'
3303,99,0,'','2024-08-06 15:12:37.346556','POINT (55.27996265484883 25.198096181412627)'
3304,99,2,1,'2024-08-06 15:15:37.314759','POINT (55.27861281354497 25.1988972948609)'
3305,99,10,2,'2024-08-06 15:18:37.282962','POINT (55.27858059837352 25.19782567642317)'
3306,99,8,4,'2024-08-06 15:21:37.251165','POINT (55.279864473746905 25.197767728727047)'
3307,99,1,6,'2024-08-06 15:24:37.219368','POINT (55.27902876374762 25.19785703623888)'
3308,99,5,3,'2024-08-06 15:27:37.187571','POINT (55.280401934460016 25.19804932014891)'
3309,99,6,2,'2024-08-06 15:30:37.155774','POINT (55.27856920867219 25.198606193257106)'
3310,99,0,'','2024-08-06 15:33:37.123977','POINT (55.279828080185126 25.19844244052782)'
3311,99,1,6,'2024-08-06 15:36:37.092180','POINT (55.27910670092106 25.198127136615447)'
3312,99,3,1,'2024-08-06 15:39:37.060383','POINT (55.27889402134586 25.198635711159042)'
3313,99,0,'','2024-08-06 15:42:37.028586','POINT (55.278471145143584 25.199013840264726)'
3314,41,0,'','2024-07-22 16:42:29.000000','POINT (55.278332599999985 25.19883599999999)'
3315,66,0,'','2024-10-04 18:34:17.000000','POINT (55.2805884 25.19755989999999)'
3316,66,7,2,'2024-10-04 18:37:16.864407','POINT (55.278755275120176 25.198253125184706)'
3317,66,11,4,'2024-10-04 18:40:16.728814','POINT (55.27947781949543 25.19744902208176)'
3318,66,11,4,'2024-10-04 18:43:16.593221','POINT (55.27976379323377 25.197455826982054)'
3319,66,10,2,'2024-10-04 18:46:16.457628','POINT (55.27799959981326 25.19816699397855)'
3320,66,2,1,'2024-10-04 18:49:16.322035','POINT (55.27909763756655 25.199015703207333)'
3321,66,11,4,'2024-10-04 18:52:16.186442','POINT (55.28007632038678 25.197089812080673)'
3322,66,3,1,'2024-10-04 18:55:16.050849','POINT (55.279113177850626 25.19899959990275)'
3323,66,8,4,'2024-10-04 18:58:15.915256','POINT (55.28000206646486 25.197767873734318)'
3324,66,0,'','2024-10-04 19:01:15.779663','POINT (55.278810580113785 25.198639262287976)'
3325,66,11,4,'2024-10-04 19:04:15.644070','POINT (55.279755812343296 25.19719218899454)'
3326,66,0,'','2024-10-04 19:07:15.508477','POINT (55.279419748799874 25.19819774350001)'
3327,66,0,'','2024-10-04 19:10:15.372884','POINT (55.280190328077325 25.197884030151513)'
3328,66,4,3,'2024-10-04 19:13:15.237291','POINT (55.27988519711315 25.198322564946555)'
3329,66,0,'','2024-10-04 19:16:15.101698','POINT (55.28025664416398 25.197901675065776)'
3330,66,10,2,'2024-10-04 19:19:14.966105','POINT (55.27845336222211 25.19793118289176)'
3331,66,0,'','2024-10-04 19:22:14.830512','POINT (55.27981659895933 25.19848244529497)'
3332,66,1,6,'2024-10-04 19:25:14.694919','POINT (55.27913042500598 25.197817146827717)'
3333,66,0,'','2024-10-04 19:28:14.559326','POINT (55.28043141181108 25.19764259777125)'
3334,66,3,1,'2024-10-04 19:31:14.423733','POINT (55.279090931633604 25.19887880884197)'
3335,66,9,4,'2024-10-04 19:34:14.288140','POINT (55.28035128173351 25.19742644045243)'
3336,66,10,2,'2024-10-04 19:37:14.152547','POINT (55.278772715119814 25.198181210334536)'
3337,66,0,'','2024-10-04 19:40:14.016954','POINT (55.279562073800875 25.19868169256535)'
3338,66,9,4,'2024-10-04 19:43:13.881361','POINT (55.28010251495061 25.19756389355042)'
3339,66,0,'','2024-10-04 19:46:13.745768','POINT (55.27885746328946 25.198582933115866)'
3340,66,5,3,'2024-10-04 19:49:13.610175','POINT (55.28052374388375 25.197730453108516)'
3341,66,4,3,'2024-10-04 19:52:13.474582','POINT (55.27980603839568 25.198156523474818)'
3342,66,10,2,'2024-10-04 19:55:13.338989','POINT (55.27872873832616 25.19805426917434)'
3343,66,2,1,'2024-10-04 19:58:13.203396','POINT (55.27904681396556 25.198986741729826)'
3344,66,0,'','2024-10-04 20:01:13.067803','POINT (55.28038893080539 25.19771892466185)'
3345,75,0,'','2024-04-08 20:46:11.000000','POINT (55.2805884 25.19755989999999)'
3346,60,0,'','2024-08-16 13:09:49.000000','POINT (55.2805884 25.19755989999999)'
3347,60,2,1,'2024-08-16 13:12:48.770992','POINT (55.27883211616572 25.19911433779586)'
3348,60,9,4,'2024-08-16 13:15:48.541984','POINT (55.280454437767574 25.197570608180733)'
3349,60,11,4,'2024-08-16 13:18:48.312976','POINT (55.27958066202485 25.197521907621613)'
3350,60,0,'','2024-08-16 13:21:48.083968','POINT (55.27930256861199 25.197689539242745)'
3351,60,10,2,'2024-08-16 13:24:47.854960','POINT (55.278173101074394 25.198036071721326)'
3352,60,4,3,'2024-08-16 13:27:47.625952','POINT (55.279789533080205 25.19821420194328)'
3353,60,2,1,'2024-08-16 13:30:47.396944','POINT (55.27911325658106 25.19904123992816)'
3354,60,0,'','2024-08-16 13:33:47.167936','POINT (55.27950407994908 25.198514728112215)'
3355,60,3,1,'2024-08-16 13:36:46.938928','POINT (55.2791837990372 25.198793531211823)'
3356,60,3,1,'2024-08-16 13:39:46.709920','POINT (55.27931196071239 25.198768126221108)'
3357,60,3,1,'2024-08-16 13:42:46.480912','POINT (55.279300700145455 25.19888361177548)'
3358,60,11,4,'2024-08-16 13:45:46.251904','POINT (55.27993200618678 25.197394752876505)'
3359,98,0,'','2024-04-22 18:05:57.000000','POINT (55.2805884 25.19755989999999)'
3360,98,11,4,'2024-04-22 18:08:57.196560','POINT (55.28021945754805 25.197037333754185)'
3361,98,11,4,'2024-04-22 18:11:57.393120','POINT (55.28006571326201 25.197220532262413)'
3362,98,9,4,'2024-04-22 18:14:57.589680','POINT (55.28031301138854 25.197515349362675)'
3363,98,11,4,'2024-04-22 18:17:57.786240','POINT (55.27973014844109 25.197319384625857)'
3364,98,10,2,'2024-04-22 18:20:57.982800','POINT (55.27833535561587 25.19809827347556)'
3365,98,11,4,'2024-04-22 18:23:58.179360','POINT (55.27962708538871 25.197642533428485)'
3366,98,11,4,'2024-04-22 18:26:58.375920','POINT (55.280081972842225 25.19748166738799)'
3367,98,8,4,'2024-04-22 18:29:58.572480','POINT (55.27990688777511 25.197753073965664)'
3368,98,0,'','2024-04-22 18:32:58.769040','POINT (55.279436872717454 25.198732128512432)'
3369,98,11,4,'2024-04-22 18:35:58.965600','POINT (55.27970662781432 25.197550693403713)'
3370,98,10,2,'2024-04-22 18:38:59.162160','POINT (55.2783897669946 25.198385088643843)'
3371,98,0,'','2024-04-22 18:41:59.358720','POINT (55.27995630425849 25.197930953192923)'
3372,98,8,4,'2024-04-22 18:44:59.555280','POINT (55.279789508712504 25.197889402719195)'
3373,98,1,6,'2024-04-22 18:47:59.751840','POINT (55.279306865537144 25.19795048394991)'
3374,98,2,1,'2024-04-22 18:50:59.948400','POINT (55.278748101393894 25.198844089641433)'
3375,98,0,'','2024-04-22 18:54:00.144960','POINT (55.27868745389373 25.197779274781926)'
3376,98,6,2,'2024-04-22 18:57:00.341520','POINT (55.27857309897515 25.19838652604229)'
3377,98,0,'','2024-04-22 19:00:00.538080','POINT (55.279017606180766 25.19757459431212)'
3378,98,1,6,'2024-04-22 19:03:00.734640','POINT (55.27930626508354 25.197913539692326)'
3379,98,6,2,'2024-04-22 19:06:00.931200','POINT (55.27823714761931 25.198655991485555)'
3380,98,11,4,'2024-04-22 19:09:01.127760','POINT (55.280389711575374 25.197293662987715)'
3381,98,8,4,'2024-04-22 19:12:01.324320','POINT (55.27993818772752 25.197761243444205)'
3382,98,11,4,'2024-04-22 19:15:01.520880','POINT (55.27966771464918 25.197237829391486)'
3383,98,0,'','2024-04-22 19:18:01.717440','POINT (55.2790186766439 25.1975625897082)'
3384,98,11,4,'2024-04-22 19:21:01.914000','POINT (55.279723086539434 25.197583320502748)'
3385,98,0,'','2024-04-22 19:24:02.110560','POINT (55.27978215960715 25.198659302545284)'
3386,98,8,4,'2024-04-22 19:27:02.307120','POINT (55.28003751668366 25.197652506887966)'
3387,98,1,6,'2024-04-22 19:30:02.503680','POINT (55.27920559508709 25.197692508813496)'
3388,98,0,'','2024-04-22 19:33:02.700240','POINT (55.28032035126362 25.197822793184592)'
3389,98,4,3,'2024-04-22 19:36:02.896800','POINT (55.28022981473383 25.19829574971927)'
3390,98,3,1,'2024-04-22 19:39:03.093360','POINT (55.27902535176285 25.19886277524657)'
3391,98,0,'','2024-04-22 19:42:03.289920','POINT (55.27928683301554 25.19743040375845)'
3392,98,1,6,'2024-04-22 19:45:03.486480','POINT (55.27923456813998 25.197748609574788)'
3393,98,0,'','2024-04-22 19:48:03.683040','POINT (55.28026108943712 25.19742275024064)'
3394,98,5,3,'2024-04-22 19:51:03.879600','POINT (55.280439627981885 25.198082865890306)'
3395,98,2,1,'2024-04-22 19:54:04.076160','POINT (55.27867018707229 25.198975138752143)'
3396,98,8,4,'2024-04-22 19:57:04.272720','POINT (55.280004661924295 25.19765622391459)'
3397,98,0,'','2024-04-22 20:00:04.469280','POINT (55.27944067190709 25.198172081711203)'
3398,98,2,1,'2024-04-22 20:03:04.665840','POINT (55.27892950658582 25.19907115385293)'
3399,98,1,6,'2024-04-22 20:06:04.862400','POINT (55.27910056533745 25.198067452480203)'
3400,66,0,'','2024-02-14 09:32:39.000000','POINT (55.278332599999985 25.19883599999999)'
3401,66,4,3,'2024-02-14 09:35:39.014164','POINT (55.279696119977594 25.19815992374015)'
3402,66,8,4,'2024-02-14 09:38:39.028328','POINT (55.28006070066889 25.19769289480789)'
3403,66,5,3,'2024-02-14 09:41:39.042492','POINT (55.280469002436874 25.197952663982328)'
3404,66,0,'','2024-02-14 09:44:39.056656','POINT (55.279282403503395 25.19849255643872)'
3405,66,6,2,'2024-02-14 09:47:39.070820','POINT (55.27832274579605 25.198677221871677)'
3406,66,2,1,'2024-02-14 09:50:39.084984','POINT (55.278845111630105 25.19887395836115)'
3407,66,1,6,'2024-02-14 09:53:39.099148','POINT (55.27919629711453 25.197866020893763)'
3408,66,0,'','2024-02-14 09:56:39.113312','POINT (55.27944936013765 25.19765358142513)'
3409,66,0,'','2024-02-14 09:59:39.127476','POINT (55.27960740547599 25.19864495690454)'
3410,66,0,'','2024-02-14 10:02:39.141640','POINT (55.278756343194445 25.197850673253928)'
3411,66,0,'','2024-02-14 10:05:39.155804','POINT (55.27942332281621 25.197781267233925)'
3412,66,4,3,'2024-02-14 10:08:39.169968','POINT (55.2801685452896 25.198120382568046)'
3413,66,3,1,'2024-02-14 10:11:39.184132','POINT (55.279216037803394 25.198927614867465)'
3414,66,0,'','2024-02-14 10:14:39.198296','POINT (55.279485732904604 25.19837667326548)'
3415,66,1,6,'2024-02-14 10:17:39.212460','POINT (55.27918766852797 25.197925072200263)'
3416,66,10,2,'2024-02-14 10:20:39.226624','POINT (55.27827358244255 25.198406436697788)'
3417,66,9,4,'2024-02-14 10:23:39.240788','POINT (55.280198676794605 25.197643452864437)'
3418,66,10,2,'2024-02-14 10:26:39.254952','POINT (55.27835687120534 25.198270359813417)'
3419,66,0,'','2024-02-14 10:29:39.269116','POINT (55.27880169513178 25.198603668162605)'
3420,66,7,2,'2024-02-14 10:32:39.283280','POINT (55.27886528030089 25.198200005558192)'
3421,66,7,2,'2024-02-14 10:35:39.297444','POINT (55.27893435145319 25.198352431003272)'
3422,66,2,1,'2024-02-14 10:38:39.311608','POINT (55.278835415723165 25.19886036803822)'
3423,66,0,'','2024-02-14 10:41:39.325772','POINT (55.27952199698259 25.197945040338144)'
3424,66,11,4,'2024-02-14 10:44:39.339936','POINT (55.27998757379108 25.197192640824017)'
3425,66,8,4,'2024-02-14 10:47:39.354100','POINT (55.27999325153418 25.19772721700344)'
3426,66,0,'','2024-02-14 10:50:39.368264','POINT (55.279860676870264 25.198595383866913)'
3427,66,0,'','2024-02-14 10:53:39.382428','POINT (55.279599065559495 25.198685719196696)'
3428,66,3,1,'2024-02-14 10:56:39.396592','POINT (55.27911876166485 25.198670969514644)'
3429,66,11,4,'2024-02-14 10:59:39.410756','POINT (55.27959648455349 25.197369783072844)'
3430,66,0,'','2024-02-14 11:02:39.424920','POINT (55.2793404531861 25.198577241525687)'
3431,66,1,6,'2024-02-14 11:05:39.439084','POINT (55.27908684215746 25.198067952012174)'
3432,66,7,2,'2024-02-14 11:08:39.453248','POINT (55.27886639954906 25.19829661029369)'
3433,66,8,4,'2024-02-14 11:11:39.467412','POINT (55.27965732368502 25.197890186148975)'
3434,66,11,4,'2024-02-14 11:14:39.481576','POINT (55.27963847630884 25.19734362906019)'
3435,66,11,4,'2024-02-14 11:17:39.495740','POINT (55.279724106214466 25.19769522519176)'
3436,66,0,'','2024-02-14 11:20:39.509904','POINT (55.27851630606227 25.19867260993251)'
3437,66,11,4,'2024-02-14 11:23:39.524068','POINT (55.27967620671099 25.197403965010736)'
3438,66,3,1,'2024-02-14 11:26:39.538232','POINT (55.279224396132825 25.19890462392238)'
3439,66,0,'','2024-02-14 11:29:39.552396','POINT (55.278905497710475 25.197818693434417)'
3440,66,1,6,'2024-02-14 11:32:39.566560','POINT (55.27920766571214 25.198201158828283)'
3441,66,10,2,'2024-02-14 11:35:39.580724','POINT (55.278575483310725 25.198032735292458)'
3442,66,0,'','2024-02-14 11:38:39.594888','POINT (55.279077484860366 25.197667882555674)'
3443,66,2,1,'2024-02-14 11:41:39.609052','POINT (55.27856945316901 25.19887110161724)'
3444,66,0,'','2024-02-14 11:44:39.623216','POINT (55.279229112962085 25.198243438200258)'
3445,66,8,4,'2024-02-14 11:47:39.637380','POINT (55.279823736894656 25.197781391442426)'
3446,66,4,3,'2024-02-14 11:50:39.651544','POINT (55.27975624292733 25.198147455049252)'
3447,66,10,2,'2024-02-14 11:53:39.665708','POINT (55.27828461079756 25.198384611645206)'
3448,66,2,1,'2024-02-14 11:56:39.679872','POINT (55.27884166338314 25.19902845462579)'
3449,66,4,3,'2024-02-14 11:59:39.694036','POINT (55.28009744909012 25.198348272450456)'
3450,66,10,2,'2024-02-14 12:02:39.708200','POINT (55.27870315886547 25.197876523805263)'
3451,66,0,'','2024-02-14 12:05:39.722364','POINT (55.27956622553143 25.19802505029548)'
3452,66,10,2,'2024-02-14 12:08:39.736528','POINT (55.27833390774289 25.19811281235218)'
3453,66,1,6,'2024-02-14 12:11:39.750692','POINT (55.27944188744682 25.198069154744807)'
3454,66,0,'','2024-02-14 12:14:39.764856','POINT (55.278887650409246 25.19856449693189)'
3455,66,1,6,'2024-02-14 12:17:39.779020','POINT (55.27915185705661 25.197842582197904)'
3456,66,2,1,'2024-02-14 12:20:39.793184','POINT (55.27876233728433 25.19905488133074)'
3457,66,10,2,'2024-02-14 12:23:39.807348','POINT (55.278124633791286 25.19818255114479)'
3458,66,10,2,'2024-02-14 12:26:39.821512','POINT (55.278755632675384 25.198203282863062)'
3459,66,2,1,'2024-02-14 12:29:39.835676','POINT (55.27869106388686 25.199143517577273)'
3460,66,11,4,'2024-02-14 12:32:39.849840','POINT (55.279617113211486 25.197658514537558)'
3461,66,0,'','2024-02-14 12:35:39.864004','POINT (55.2797160740181 25.19866787304205)'
3462,66,2,1,'2024-02-14 12:38:39.878168','POINT (55.27870829105017 25.198922628233472)'
3463,66,3,1,'2024-02-14 12:41:39.892332','POINT (55.279083933594606 25.198686143218495)'
3464,66,10,2,'2024-02-14 12:44:39.906496','POINT (55.27806109046099 25.198318264443568)'
3465,66,10,2,'2024-02-14 12:47:39.920660','POINT (55.27849641472405 25.198231578718072)'
3466,66,11,4,'2024-02-14 12:50:39.934824','POINT (55.27996655093258 25.1974036002403)'
3467,66,6,2,'2024-02-14 12:53:39.948988','POINT (55.27825892413011 25.198566018821374)'
3468,66,11,4,'2024-02-14 12:56:39.963152','POINT (55.27944355912464 25.197359714696326)'
3469,66,0,'','2024-02-14 12:59:39.977316','POINT (55.27891928547128 25.19770525579473)'
3470,66,6,2,'2024-02-14 13:02:39.991480','POINT (55.27846900705556 25.198530392638258)'
3471,66,0,'','2024-02-14 13:05:40.005644','POINT (55.28018385689831 25.197996414719317)'
3472,66,10,2,'2024-02-14 13:08:40.019808','POINT (55.27854010374648 25.1982110748628)'
3473,66,4,3,'2024-02-14 13:11:40.033972','POINT (55.27998342618068 25.198299351668815)'
3474,66,10,2,'2024-02-14 13:14:40.048136','POINT (55.278370369533704 25.19801638142127)'
3475,66,5,3,'2024-02-14 13:17:40.062300','POINT (55.28052916916261 25.197834704566187)'
3476,66,0,'','2024-02-14 13:20:40.076464','POINT (55.27947055416601 25.19786534605351)'
3477,66,5,3,'2024-02-14 13:23:40.090628','POINT (55.28037191376096 25.197918320457305)'
3478,66,0,'','2024-02-14 13:26:40.104792','POINT (55.27989222479629 25.198046272258733)'
3479,66,10,2,'2024-02-14 13:29:40.118956','POINT (55.27835261814783 25.19815304817988)'
3480,66,8,4,'2024-02-14 13:32:40.133120','POINT (55.27970164774757 25.19779115860933)'
3481,66,2,1,'2024-02-14 13:35:40.147284','POINT (55.27894616412733 25.198885863400807)'
3482,66,1,6,'2024-02-14 13:38:40.161448','POINT (55.27921144920195 25.198167571660022)'
3483,66,0,'','2024-02-14 13:41:40.175612','POINT (55.27953867915381 25.198106486637176)'
3484,66,0,'','2024-02-14 13:44:40.189776','POINT (55.27953041706926 25.19845374356708)'
3485,66,0,'','2024-02-14 13:47:40.203940','POINT (55.2802647660711 25.197879625492675)'
3486,66,0,'','2024-02-14 13:50:40.218104','POINT (55.28051671879918 25.197554895491642)'
3487,66,1,6,'2024-02-14 13:53:40.232268','POINT (55.27928515452009 25.197827346877073)'
3488,66,0,'','2024-02-14 13:56:40.246432','POINT (55.27895730884826 25.198081772803054)'
3489,66,11,4,'2024-02-14 13:59:40.260596','POINT (55.280158659030946 25.19739398839864)'
3490,66,0,'','2024-02-14 14:02:40.274760','POINT (55.279308980256545 25.197612698534577)'
3491,66,6,2,'2024-02-14 14:05:40.288924','POINT (55.278725045073955 25.19850750986345)'
3492,66,0,'','2024-02-14 14:08:40.303088','POINT (55.27876550267687 25.197755140495417)'
3493,66,4,3,'2024-02-14 14:11:40.317252','POINT (55.279956136604355 25.198348299556272)'
3494,66,11,4,'2024-02-14 14:14:40.331416','POINT (55.28002649961863 25.19709783770084)'
3495,66,1,6,'2024-02-14 14:17:40.345580','POINT (55.27896394902703 25.19785495306848)'
3496,66,0,'','2024-02-14 14:20:40.359744','POINT (55.27884856379112 25.198057263493045)'
3497,66,0,'','2024-02-14 14:23:40.373908','POINT (55.27985379179107 25.198577904843987)'
3498,66,0,'','2024-02-14 14:26:40.388072','POINT (55.27936309025739 25.197666868723203)'
3499,66,10,2,'2024-02-14 14:29:40.402236','POINT (55.27852748797137 25.19830042614573)'
3500,66,0,'','2024-02-14 14:32:40.416400','POINT (55.27881217127235 25.198517010080902)'
3501,66,0,'','2024-02-14 14:35:40.430564','POINT (55.279289091090554 25.19860931460475)'
3502,66,9,4,'2024-02-14 14:38:40.444728','POINT (55.280216993085936 25.19770127237926)'
3503,66,9,4,'2024-02-14 14:41:40.458892','POINT (55.28008176052999 25.19757314678896)'
3504,66,2,1,'2024-02-14 14:44:40.473056','POINT (55.278612513993764 25.1988085002376)'
3505,66,10,2,'2024-02-14 14:47:40.487220','POINT (55.27816357417032 25.198544494016346)'
3506,66,0,'','2024-02-14 14:50:40.501384','POINT (55.27983727466163 25.198050336464537)'
3507,66,0,'','2024-02-14 14:53:40.515548','POINT (55.27965847735086 25.19826394560228)'
3508,66,3,1,'2024-02-14 14:56:40.529712','POINT (55.27911492536015 25.198899317506154)'
3509,66,0,'','2024-02-14 14:59:40.543876','POINT (55.28052788923817 25.197692805453848)'
3510,66,0,'','2024-02-14 15:02:40.558040','POINT (55.28005949081117 25.197970252032484)'
3511,66,0,'','2024-02-14 15:05:40.572204','POINT (55.27931581026365 25.19834161828476)'
3512,66,0,'','2024-02-14 15:08:40.586368','POINT (55.279257678359734 25.19825854402319)'
3513,66,4,3,'2024-02-14 15:11:40.600532','POINT (55.280109286295094 25.19832006176399)'
3514,66,3,1,'2024-02-14 15:14:40.614696','POINT (55.27927187625845 25.19880271968915)'
3515,66,10,2,'2024-02-14 15:17:40.628860','POINT (55.27834700789101 25.19811052325552)'
3516,66,0,'','2024-02-14 15:20:40.643024','POINT (55.279295075670305 25.1982554308237)'
3517,66,4,3,'2024-02-14 15:23:40.657188','POINT (55.28016102292943 25.198388108401677)'
